question_id,kla,session,question_number,question_type,date,ministry,title_mal,mla_names,question_body_mal,answer_pdf_url,source_url,mla_name_eng,mla_party_eng,mla_constituency_eng,mla_party_mal,mla_constituency_mal
15-9-181,15,9,181,starred,2023-09-14,starred,മൾട്ടി സ്റ്റേറ്റ് സഹകരണ നിയമ ഭേദഗതിയും സംസ്ഥാനത്തിന്റെ പ്രതിരോധ നടപടികളും,ശ്രീമതി സി. കെ. ആശ ശ്രീ. ഇ കെ വിജയൻ | ശ്രീ ജി എസ് ജയലാൽ ശ്രീ. സി.സി. മുകുന്ദൻ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു സഹകരണ- രജിസ്ട്രേഷൻ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) 97-ാം ഭരണഘടനാ ഭേദഗതിയുമായി ബന്ധപ്പെട്ട ഭരണഘടന ബഞ്ചിന്റെ സുപ്രധാന വിധിയിൽ സഹകരണ മേഖല സംസ്ഥാന വിഷയമാണെന്ന് അസന്നിഗ്ദ്ധമായി ചൂണ്ടിക്കാട്ടിയിട്ടുണ്ടോ; വ്യക്തമാക്കാമോ; ( ബി ) എങ്കില്‍ സഹകരണ മേഖല സംസ്ഥാന വിഷയമാണെന്ന വിധി മറികടക്കാനാണ് മൾട്ടി സ്റ്റേറ്റ് സഹകരണ നിയമ ഭേദഗതിയുമായി കേന്ദ്ര സർക്കാർ മുന്നോട്ടുവരുന്നതെന്ന് കരുതുന്നുണ്ടോയെന്ന് വിശദമാക്കാമോ; ( സി ) പ്രസ്തുത ഭേദഗതിയിലൂടെ ഫെഡറൽ സംവിധാനത്തെ മറികടക്കാനും ഭരണഘടന പ്രകാരം സംസ്ഥാനങ്ങൾക്ക് ലഭിച്ചിട്ടുള്ള സ്വാതന്ത്ര്യം കവർന്നെടുക്കാനുമുള്ള ശ്രമമാണ് കേന്ദ്രം നടത്തുന്നതെന്ന് പരിശോധിച്ചിട്ടുണ്ടോ; വിശദമാക്കാമോ; ( ഡി ) സഹകരണ മേഖലയുടെ വിശ്വാസ്യത നഷ്ടപ്പെടുത്തുന്ന പ്രസ്തുത നീക്കങ്ങൾക്കെതിരെ സംസ്ഥാനം സുപ്രീം കോടതിയിൽ കേസ് ഫയൽ ചെയ്തിട്ടുണ്ടോ; വിശദമാക്കാമോ; ( ഇ ) ഇതിനെതിരെ മറ്റ് സംസ്ഥാനങ്ങളുടെ പിന്തുണയോടെ യോജിച്ച പ്രതിരോധം തീര്‍ക്കാന്‍ നടപടി സ്വീകരിച്ചിട്ടുണ്ടോ; വിശദമാക്കാമോ? ദീർഘകാല കരാറുകൾ റദ്ദാക്കുന്നതിലൂടെ ഉണ്ടാകുന്ന അധിക സാമ്പത്തിക ബാദ്ധ്യത,,http://www.niyamasabha.org/codes/15kla/Session_9/ans/s00181-140923-09-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_9/qns/html/s_140923(181-210).html,,,,,
15-9-182,15,9,182,starred,2023-09-14,starred,ദീർഘകാല കരാറുകൾ റദ്ദാക്കുന്നതിലൂടെ ഉണ്ടാകുന്ന അധിക സാമ്പത്തിക ബാദ്ധ്യത,ശ്രീ. എം. വിൻസെന്റ് ശ്രീ. പി. സി. വിഷ്ണുനാഥ് ശ്രീ. സജീവ് ജോസഫ് ശ്രീ. സണ്ണി ജോസഫ് : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു വൈദ്യുതി വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) ദീർഘകാല കരാറുകൾ റദ്ദാക്കി കൂടിയവിലയ്ക്ക് വൈദ്യുതി വാങ്ങുന്നതിലൂടെ ശരാശരി 4.29 രൂപയ്ക്ക് ലഭിച്ചിരുന്ന വൈദ്യുതിയുടെ വില 5.12 രൂപ മുതൽ 6.34 രൂപവരെ ഉയർന്നു എന്ന വസ്തുത ശ്രദ്ധയില്‍പ്പെട്ടിട്ടുണ്ടോ; ( ബി ) പ്രസ്തുത നടപടി കെ.എസ്.ഇ.ബി. യ്ക്ക് കടുത്ത സാമ്പത്തിക ബാധ്യത വരുത്തിവയ്ക്കും എന്നത് ഗൗരവത്തോടെ കാണുന്നുണ്ടോ; എങ്കിൽ ഈ നീക്കത്തിൽ നിന്നും പിന്മാറാൻ തയ്യാറാകുമോ; ( സി ) ഇത്തരത്തിലുണ്ടാകുന്ന അധികച്ചെലവ് സര്‍ചാര്‍ജ്ജായി ഈടാക്കാൻ ഉദ്ദേശിക്കുന്നുണ്ടോ; വ്യക്തമാക്കാമോ? പെയ്ഡ് സഹകരണ പാലിയേറ്റീവ് കെയര്‍ പദ്ധതി,,http://www.niyamasabha.org/codes/15kla/Session_9/ans/s00182-140923-09-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_9/qns/html/s_140923(181-210).html,,,,,
15-9-183,15,9,183,starred,2023-09-14,starred,പെയ്ഡ് സഹകരണ പാലിയേറ്റീവ് കെയര്‍ പദ്ധതി,ശ്രീമതി ഒ എസ് അംബിക ശ്രീ. കെ.കെ. രാമചന്ദ്രൻ ശ്രീ. പി. ടി. എ. റഹീം ശ്രീ. സേവ്യര്‍ ചിറ്റിലപ്പിള്ളി : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു സഹകരണ- രജിസ്ട്രേഷൻ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) ആശുപത്രി സഹകരണ സംഘങ്ങളുടെ നേതൃത്വത്തില്‍ ആരംഭിക്കാന്‍ തീരുമാനിച്ച പെയ്ഡ് സഹകരണ പാലിയേറ്റീവ് കെയര്‍ പദ്ധതിയുടെ പുരോഗതി വിശദമാക്കാമോ; ( ബി ) പ്രസ്തുത പദ്ധതി പ്രകാരം നിശ്ചിത തുക ഒടുക്കി രജിസ്റ്റര്‍ ചെയ്യുന്ന രോഗികള്‍ക്ക് ആവശ്യം അറിയിക്കുന്ന മുറയ്ക്ക് രോഗനിര്‍ണ്ണയം നടത്തി ചികിത്സ ലഭ്യമാക്കുന്നതിന് നടപടി സ്വീകരിക്കുമോ; ( സി ) നിശ്ചിത ഇടവേളകളില്‍ താമസസ്ഥലത്തെത്തി ആവശ്യമായ രോഗനിര്‍ണ്ണയ പരിശോധനകള്‍ നടത്തി തുടര്‍ചികിത്സ നിര്‍ദ്ദേശിക്കുന്ന പദ്ധതി ഇതിന്റെ ഭാഗമായി ആവിഷ്കരിച്ചിട്ടുണ്ടോ; ( ഡി ) ജനങ്ങളുടെ ആവശ്യങ്ങള്‍ക്കനുസൃതമായി എല്ലാ തലങ്ങളിലുമുള്ള ആരോഗ്യ സംരക്ഷണങ്ങളിലും സഹകരണ ആശുപത്രികളെ ഉള്‍പ്പെടുത്തുന്നതിന് നടപടി സ്വീകരിക്കുമോ? ഭൂമി രജിസ്ട്രേഷന്‍ സുതാര്യവും വേഗത്തിലുമാക്കാന്‍ നടപടി,,http://www.niyamasabha.org/codes/15kla/Session_9/ans/s00183-140923-09-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_9/qns/html/s_140923(181-210).html,,,,,
15-9-184,15,9,184,starred,2023-09-14,starred,ഭൂമി രജിസ്ട്രേഷന്‍ സുതാര്യവും വേഗത്തിലുമാക്കാന്‍ നടപടി,ശ്രീ കെ ബി ഗണേഷ് കുമാർ | ശ്രീ തോമസ് കെ തോമസ് | ശ്രീ കോവൂർ കുഞ്ഞുമോൻ ശ്രീ. കെ.പി.മോഹനന്‍ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു സഹകരണ- രജിസ്ട്രേഷൻ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്തെ ഭൂമി രജിസ്ട്രേഷന്‍ നടപടികൾ സുതാര്യവും വേഗത്തിലുമാക്കാന്‍ സ്വീകരിച്ചു വരുന്ന നടപടികള്‍ സംബന്ധിച്ച വിശദാംശം ലഭ്യമാക്കുമോ; ( ബി ) രജിസ്ട്രേഷന്‍ നടപടികളിലെ കാലതാമസം ഒഴിവാക്കി പോക്കുവരവ് ഉള്‍പ്പെടെയുള്ള തുടര്‍നടപടികള്‍ വേഗത്തിലാക്കുന്നതിനുള്ള നടപടി സ്വീകരിക്കാമോ; വിശദാംശം ലഭ്യമാക്കുമോ? വ്യവസായ നയം 2023,,http://www.niyamasabha.org/codes/15kla/Session_9/ans/s00184-140923-09-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_9/qns/html/s_140923(181-210).html,K B Ganesh Kumar,Kerala Congress (B),Pathanapuram,കേരള കോൺഗ്രസ് (ബി),പത്തനാപുരം
15-9-185,15,9,185,starred,2023-09-14,starred,വ്യവസായ നയം 2023,"ശ്രീ പി എസ്‍ സുപാല്‍ ശ്രീ. ഇ. ടി. ടൈസൺ മാസ്റ്റർ | ശ്രീ . മുഹമ്മദ് മുഹസിൻ ശ്രീ. പി. ബാലചന്ദ്രൻ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു നിയമം, വ്യവസായം, കയർ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്ത് വ്യവസായ നയം 2023 ന് അംഗീകാരം നൽകിയിട്ടുണ്ടോയെന്ന് വിശദമാക്കാമോ; ( ബി ) കേരളത്തെ വ്യവസായങ്ങളുടെ പ്രധാന ഹബ്ബാക്കി മാറ്റുുകയെന്ന ലക്ഷ്യത്തോടെ വ്യവസായ നയം നടപ്പാക്കുവാന്‍ ഉദ്ദേശിക്കുന്നുണ്ടോയെന്ന് വിശദമാക്കാമോ; ( സി ) നിക്ഷേപങ്ങൾ വൻതോതിൽ ആകർഷിച്ചും നവീന ആശയങ്ങൾ വളർത്തിയും സുസ്ഥിര വ്യാവസായിക അന്തരീക്ഷം സൃഷ്ടിക്കുന്നതിന് സഹായകമായ പ്രവർത്തനങ്ങൾ വ്യവസായ നയം 2023 മുന്നോട്ടുവയ്ക്കുന്നുണ്ടോ; വിശദമാക്കാമോ; ( ഡി ) വ്യവസായ വിപ്ലവം 4.0 ഇന്ത്യയിൽ നടപ്പിലാക്കാൻ അനുയോജ്യമായ സ്ഥലം കേരളമാണ് എന്നത് കണക്കിലെടുത്ത് സൺറൈസ് വ്യവസായങ്ങൾക്ക് വലിയ ആനുകൂല്യങ്ങള്‍ വ്യവസായ നയത്തിൽ പ്രഖ്യാപിച്ചിട്ടുണ്ടോ; വിശദമാക്കാമോ; ( ഇ ) വ്യവസായ വിപ്ലവം 4.0 ന്റെ ഭാഗമായി വേണ്ട സംവിധാനങ്ങൾ ഒരുക്കുന്നതിനായി നിർമ്മിത ബുദ്ധിയുപയോഗിച്ച് പ്രവർത്തിക്കുന്ന സംരംഭങ്ങൾക്ക് ചെലവാക്കുന്ന തുകയുടെ നിശ്ചിത ശതമാനം തിരികെ നൽകുന്നതിനുള്ള പദ്ധതി വ്യവസായ നയത്തില്‍ ഉൾക്കൊള്ളിച്ചിട്ടുണ്ടോ; വിശദമാക്കാമോ? ഡാമുകളിൽ നിന്നും പുറന്തള്ളുന്ന വെള്ളം പുനരുപയോഗിച്ചുള്ള വൈദ്യുതി ഉല്പാദനം",,http://www.niyamasabha.org/codes/15kla/Session_9/ans/s00185-140923-09-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_9/qns/html/s_140923(181-210).html,,,,,
15-9-186,15,9,186,starred,2023-09-14,starred,ഡാമുകളിൽ നിന്നും പുറന്തള്ളുന്ന വെള്ളം പുനരുപയോഗിച്ചുള്ള വൈദ്യുതി ഉല്പാദനം,ശ്രീ. എൻ. എ. നെല്ലിക്കുന്ന് ശ്രീ. ടി. വി. ഇബ്രാഹിം ശ്രീ. യു. എ. ലത്തീഫ് ശ്രീ. കുറുക്കോളി മൊയ്തീൻ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു വൈദ്യുതി വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) വൈദ്യുതി ബോർഡിന്റെ ഡാമുകളിൽ നിന്നും ഉപയോഗിച്ച ശേഷം പുറന്തള്ളുന്ന വെള്ളം പുനരുപയോഗിച്ച് വൈദ്യുതി ഉല്പാദിപ്പിക്കുന്നതിനുള്ള പദ്ധതികൾ ആരംഭിക്കാൻ ഉദ്ദേശിക്കുന്നുണ്ടോ; വിശദമാക്കാമോ; ( ബി ) പ്രസ്തുത പദ്ധതികളിൽ സ്വകാര്യ കമ്പനികൾക്കും പങ്കാളിത്തം നൽകാൻ ആലോചനയുണ്ടോ; ( സി ) ഇക്കാര്യത്തിൽ ഏതെങ്കിലും സ്വകാര്യ കമ്പനി താൽപര്യം അറിയിച്ചിട്ടുണ്ടോ; വിശദമാക്കാമോ; ( ഡി ) ഈ പദ്ധതികൾ വഴി എത്ര മെഗാവാട്ട് വൈദ്യുതി ഉല്പാദിപ്പിക്കാനാണ് ലക്ഷ്യമിടുന്നതെന്ന് വ്യക്തമാക്കുമോ? ഉയര്‍ന്ന നിരക്കിൽ വൈദ്യുതി വാങ്ങാനുള്ള തീരുമാനം,,http://www.niyamasabha.org/codes/15kla/Session_9/ans/s00186-140923-09-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_9/qns/html/s_140923(181-210).html,,,,,
15-9-187,15,9,187,starred,2023-09-14,starred,ഉയര്‍ന്ന നിരക്കിൽ വൈദ്യുതി വാങ്ങാനുള്ള തീരുമാനം,ശ്രീമതി കെ. കെ. രമ ശ്രീ. എ. പി. അനിൽ കുമാർ ശ്രീ. സി. ആര്‍. മഹേഷ് ശ്രീ. തിരുവഞ്ചൂർ രാധാകൃഷ്ണൻ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു വൈദ്യുതി വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) കുറഞ്ഞ നിരക്കിൽ വൈദ്യുതി വാങ്ങാനുള്ള ദീർഘകാല കരാറുകൾ റദ്ദാക്കി സ്വകാര്യ കമ്പനികളിൽ നിന്നും ഉയർന്ന നിരക്കിൽ വൈദ്യുതി വാങ്ങാൻ കെ.എസ്.ഇ.ബി. റഗുലേറ്ററി കമ്മീഷന് അപേക്ഷ സമർപ്പിച്ചിട്ടുണ്ടോ; ( ബി ) സ്വകാര്യ കമ്പനികൾക്ക് കോടികളുടെ ലാഭമുണ്ടാക്കാനുള്ള കെ.എസ്.ഇ.ബി. യുടെയും റഗുലേറ്ററി കമ്മീഷന്റെയും നീക്കത്തിന്റെ ഭാഗമാണ് ഈ നടപടി എന്ന ആക്ഷേപം ഗൗരവത്തോടെ കാണുന്നുണ്ടോ; ( സി ) കുറഞ്ഞ തുകയ്ക്ക് വൈദ്യുതി വാങ്ങിയിരുന്ന അതേ കമ്പനികളില്‍ നിന്ന് കൂടിയ നിരക്കില്‍ വൈദ്യുതി വാങ്ങാനൊരുങ്ങുന്നത് കാരണം കെ.എസ്.ഇ.ബി. പ്രതിമാസം കുറഞ്ഞത് 90 കോടി രൂപയുടെ അധിക ബാദ്ധ്യത വരുത്തുമെന്നത് ശ്രദ്ധയിൽപ്പെട്ടിട്ടുണ്ടോ; വിശദമാക്കാമോ? ക്ഷേമ പെന്‍ഷൻ വിതരണം,,http://www.niyamasabha.org/codes/15kla/Session_9/ans/s00187-140923-09-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_9/qns/html/s_140923(181-210).html,,,,,
15-9-188,15,9,188,starred,2023-09-14,starred,ക്ഷേമ പെന്‍ഷൻ വിതരണം,ശ്രീ. എൻ. കെ. അക്ബര്‍ ശ്രീ. പി. ടി. എ. റഹീം | ശ്രീ എം രാജഗോപാലൻ | ശ്രീ സി കെ ഹരീന്ദ്രന്‍ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു ധനകാര്യ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) ക്ഷേമ പെന്‍ഷനുകള്‍ കുറ്റമറ്റ നിലയില്‍ വിതരണം ചെയ്യുന്നതിന് സ്വീകരിച്ചു വരുന്ന നടപടികള്‍ എന്തെല്ലാമാണെന്ന് അറിയിക്കുമോ; ( ബി ) ഈ സര്‍ക്കാര്‍ ഇതുവരെ ക്ഷേമ പെന്‍ഷന്‍ വിതരണത്തിനായി മാത്രം ചെലവഴിച്ച തുകയുടെ വിശദാംശം ലഭ്യമാക്കുമോ? കൂടിയവിലയ്ക്ക് വൈദ്യുതി വാങ്ങുന്നതിനുള്ള ഹ്രസ്വകാല കരാർ,,http://www.niyamasabha.org/codes/15kla/Session_9/ans/s00188-140923-09-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_9/qns/html/s_140923(181-210).html,,,,,
15-9-189,15,9,189,starred,2023-09-14,starred,കൂടിയവിലയ്ക്ക് വൈദ്യുതി വാങ്ങുന്നതിനുള്ള ഹ്രസ്വകാല കരാർ,ശ്രീ. ടി. ജെ. വിനോദ് ഡോ. മാത്യു കുഴല്‍നാടൻ ശ്രീ. സനീഷ്‍കുമാര്‍ ജോസഫ് | ശ്രീമതി ഉമ തോമസ് : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു വൈദ്യുതി വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) കുറഞ്ഞവിലയ്ക്ക് വൈദ്യുതി ലഭിച്ചിരുന്ന ദീർഘകാല കരാറുകൾ റദ്ദാക്കി കൂടിയവിലയ്ക്ക് വൈദ്യുതി വാങ്ങുന്നതിനുള്ള ഹ്രസ്വകാല കരാറുകൾക്കായി കെ.എസ്.ഇ.ബി. റെഗുലേറ്ററി കമ്മീഷന്റെ അനുമതി തേടിയിട്ടുണ്ടോ; എങ്കില്‍ അതിനുള്ള കാരണം വിശദമാക്കുമോ; ( ബി ) പ്രസ്തുത നടപടി കെ.എസ്.ഇ.ബി. യ്ക്ക് കടുത്ത സാമ്പത്തിക ബാദ്ധ്യതയ്ക്ക് കാരണമാകുമെന്ന് കരുതുന്നുണ്ടോ; വിശദമാക്കുമോ; ( സി ) പ്രസ്തുത നീക്കത്തിൽ നിന്നും പിന്മാറാൻ കെ.എസ്.ഇ.ബി. തയ്യാറാകുമോയെന്ന് അറിയിക്കാമോ? ധനകാര്യ സ്ഥാപനങ്ങളെ ശക്തിപ്പെടുത്താൻ നടപടി,,http://www.niyamasabha.org/codes/15kla/Session_9/ans/s00189-140923-09-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_9/qns/html/s_140923(181-210).html,,,,,
15-9-190,15,9,190,starred,2023-09-14,starred,ധനകാര്യ സ്ഥാപനങ്ങളെ ശക്തിപ്പെടുത്താൻ നടപടി,"ശ്രീ. രാമചന്ദ്രൻ കടന്നപ്പള്ളി | ശ്രീ തോമസ് കെ തോമസ് | ശ്രീ കോവൂർ കുഞ്ഞുമോൻ ശ്രീ. കെ.പി.മോഹനന്‍ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു ധനകാര്യ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാന സര്‍ക്കാരിന്റെ കീഴിലുള്ള ധനകാര്യ സ്ഥാപനങ്ങളെ ശക്തിപ്പെടുത്താന്‍ സ്വീകരിച്ചിട്ടുള്ള നടപടികളെന്തെല്ലാമെന്ന് വ്യക്തമാക്കുമോ; ( ബി ) കെ.എഫ്.സി, കെ.എസ്.എഫ്.ഇ. തുടങ്ങിയ ധനകാര്യ സ്ഥാപനങ്ങള്‍ വഴി കുറഞ്ഞ പലിശ നിരക്കില്‍ കൂടുതല്‍ ലോണുകള്‍ കാലതാമസം കൂടാതെയും നടപടിക്രമങ്ങള്‍ ലഘൂകരിച്ചും നല്‍കുന്നതിന് സ്വീകരിച്ചിട്ടുള്ള നടപടികള്‍ എന്തെല്ലാമാണ്; വിശദമാക്കുമോ? കടമെടുപ്പ് പരിധിയും കിഫ്ബി പദ്ധതികളും",,http://www.niyamasabha.org/codes/15kla/Session_9/ans/s00190-140923-09-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_9/qns/html/s_140923(181-210).html,Ramachandran Kadannappalli,Congress (Secular),Kannur,കോൺഗ്രസ് (മതേതര),കണ്ണൂർ
